x,y,sentiment
95,267,0.7249
219,423,0.0
397,323,0.0772
397,323,0.0772
619,346,0.4019
101,244,0.1739
222,318,-0.7484
531,352,0.0
531,352,0.0
153,413,0.0
654,318,0.0
500,426,0.0
459,308,-0.4939
459,308,0.7003
108,369,-0.0516
459,308,-0.6808
459,308,0.0
459,308,0.0
459,308,0.4939
459,308,-0.3612
459,308,-0.4404
459,308,-0.0516
655,244,-0.264
554,492,-0.4754
548,440,0.0
510,382,0.34
186,387,-0.6779
624,329,-0.4215
496,303,0.0
105,212,0.0
124,226,-0.6808
124,226,0.2654
150,416,0.0
260,342,0.0
624,340,0.0
103,210,-0.3818
649,338,0.0
589,321,0.0
589,321,0.0
544,378,-0.5994
549,291,-0.7249
503,377,0.0
548,440,0.0
496,300,-0.7309
373,471,0.0
698,266,-0.296
698,266,-0.296
165,431,0.0
688,284,-0.6904
637,346,-0.6705
640,330,-0.481
99,244,0.3612
384,396,0.0
109,362,-0.6597
640,330,0.0
385,499,0.7579
582,281,0.0
435,466,-0.5327
619,346,0.6037
428,436,0.0
146,418,0.0
428,436,0.0
569,309,0.765
385,499,0.0
592,378,0.0
146,418,-0.5719
428,436,0.0
590,276,0.3818
496,303,0.0
611,278,0.0
683,292,0.4754
99,244,0.0
99,244,0.0
428,436,0.0
428,436,0.5574
655,320,0.2732
526,314,0.0
428,436,0.0
526,314,-0.6124
611,278,-0.0258
428,436,0.0
496,303,-0.1511
687,293,-0.6458
428,436,-0.0572
105,365,0.0
624,324,0.0
611,278,0.0
611,278,0.0
146,418,0.4199
629,283,0.9011
428,436,0.0
611,278,0.0618
99,244,-0.2263
688,304,0.0
119,363,0.0
550,331,0.0
99,244,0.0
428,436,0.0
402,311,0.0
652,321,-0.2359
146,418,0.296
428,436,0.0
640,330,0.4404
103,362,0.0
583,517,0.5719
103,362,0.8442
639,330,0.0
186,384,0.2714
146,418,0.0
134,408,0.0
428,436,0.0
426,482,-0.4404
426,482,-0.4404
533,414,0.6369
526,401,-0.296
134,408,-0.3412
583,321,-0.1511
494,361,0.0
494,361,0.0
654,318,0.0
643,331,-0.6025
550,331,0.0
428,436,0.0
640,330,0.34
590,276,-0.34
654,318,-0.3182
687,293,-0.5413
428,436,0.0
437,249,0.0
134,408,0.0
373,479,0.0
373,479,0.0
617,344,0.4404
616,238,0.8074
617,346,0.2003
550,288,-0.6124
134,408,0.0
428,436,0.0
584,276,0.0
686,295,0.4939
162,434,0.7239
580,332,-0.7717
580,332,-0.7717
617,346,0.0
406,474,0.0
634,351,0.4404
428,436,0.0
162,434,0.8778
589,321,0.0762
589,321,0.0762
428,436,0.5859
617,346,0.6369
162,434,0.4342
537,417,-0.0772
134,408,0.0
99,244,0.2481
162,434,0.5719
537,417,-0.0772
582,520,0.9169
575,479,0.0
428,436,0.0
382,466,0.4588
384,489,0.0
233,440,0.0
494,361,0.0
494,361,0.0
428,436,-0.3612
537,340,-0.1531
534,413,0.0
491,270,-0.5145
667,305,0.2444
428,436,0.0
496,303,-0.4404
646,326,-0.7269
589,321,0.3802
589,321,0.3802
428,436,0.0
134,408,0.2263
646,326,-0.4466
428,436,0.0
384,489,0.8674
134,408,0.0
640,330,0.0
643,330,0.0
494,361,-0.7871
494,361,-0.7871
428,436,0.0
654,318,0.0
550,294,-0.886
589,321,-0.6553
589,321,-0.6553
625,337,-0.296
435,253,0.4767
640,329,-0.5423
590,276,0.7712
589,321,-0.6267
589,321,-0.6267
428,436,0.0
454,465,0.8713
283,521,0.6892
283,521,0.6892
584,324,0.3089
630,249,0.0
134,408,0.0
469,400,0.0
654,318,0.0
569,488,0.0
428,436,0.0
496,303,-0.4168
588,271,0.0
359,328,0.4215
359,328,0.4215
585,507,-0.1877
325,419,0.0
325,419,0.0
428,436,0.0
661,287,-0.3885
578,492,0.0
589,321,0.0
589,321,0.0
688,284,-0.5719
406,474,0.0
283,521,0.3182
283,521,0.3182
355,523,-0.296
620,344,0.0
633,323,-0.7734
625,372,0.0
516,302,-0.5423
550,331,-0.3089
665,305,0.6618
495,284,0.0
677,290,-0.851
515,434,0.6908
116,347,0.0
583,523,0.34
496,303,0.3939
428,436,0.0
373,479,-0.128
373,479,-0.128
525,398,0.0
685,297,0.6249
654,320,0.2732
115,359,0.0
428,436,0.4939
660,310,0.128
660,310,0.128
537,295,0.5994
630,249,-0.6588
630,249,-0.6249
614,280,0.0
428,436,0.0
665,305,0.0
589,321,-0.5256
589,321,-0.5256
660,310,-0.1154
660,310,-0.1154
496,303,0.0
655,244,-0.3182
660,308,-0.1531
630,249,0.34
654,323,-0.3637
651,320,0.0
537,417,-0.5983
537,295,-0.3182
428,436,0.0
677,290,0.6989
660,318,0.3182
661,287,0.3182
537,295,0.792
589,321,0.0
589,321,0.0
537,333,0.0
496,300,0.8432
563,512,-0.6808
558,493,0.5423
524,326,0.1343
490,294,0.0
654,318,-0.2168
652,321,0.4215
393,433,-0.4404
614,365,-0.3818
665,305,0.5859
583,523,0.0
650,323,0.5399
219,423,0.0
491,285,-0.5106
563,512,-0.6808
651,318,0.0
454,304,0.5255
589,321,-0.743
589,321,-0.743
428,436,0.0
393,433,0.0
524,326,0.3182
617,346,-0.3612
589,321,0.3612
589,321,0.3612
682,299,0.0
300,334,-0.25
405,382,0.0
580,332,0.4084
580,332,0.4084
496,303,0.0
563,512,-0.4404
283,521,0.0
283,521,0.0
496,303,0.0
490,294,0.3182
688,304,0.296
590,276,0.7351
523,463,0.5719
169,274,0.636
383,454,-0.4754
496,303,0.0
496,303,0.0
428,436,0.0
563,512,-0.6808
496,300,0.8597
583,516,0.0
383,454,0.0
590,276,-0.4271
589,321,0.4508
589,321,0.4508
583,516,0.0
584,516,0.0
459,463,0.0
408,466,0.3067
557,395,-0.6876
583,516,0.0
654,318,0.5574
500,426,0.0
654,318,0.7096
468,303,0.4939
159,209,-0.3818
628,252,0.8555
580,332,0.5994
580,332,0.5994
560,490,-0.25
583,516,0.0
428,436,0.0
646,326,0.4019
459,463,-0.296
619,346,-0.2023
540,333,-0.8011
492,461,-0.4019
565,512,-0.872
397,323,-0.4329
397,323,-0.4329
428,436,0.0
628,252,0.0
624,337,-0.1531
132,377,0.1984
580,332,0.4404
580,332,0.4404
653,318,0.0
421,343,-0.6705
496,303,0.0
565,512,0.0
511,420,-0.7096
654,318,0.34
470,462,-0.3818
99,244,0.0
496,303,0.0
537,339,0.25
524,354,0.3446
569,488,0.6705
601,285,-0.4019
589,321,0.0
589,321,0.0
640,330,0.5994
655,323,-0.1511
687,221,0.0
108,365,0.2732
490,294,-0.3164
454,465,0.3182
551,291,-0.5754
654,318,0.4404
683,294,0.0
582,281,-0.5106
390,433,0.0
544,378,0.8011
619,346,0.0
413,444,0.1779
154,417,0.0
556,343,0.0
551,291,0.9916
655,317,0.5951
406,472,-0.128
555,408,0.0
664,316,0.0
681,297,0.0
589,321,0.7118
589,321,0.7118
302,331,0.8402
549,294,-0.296
581,504,0.5574
589,321,0.2023
589,321,0.2023
658,314,0.0
658,314,0.0
589,321,0.0
589,321,0.0
628,252,-0.1779
675,313,0.7708
393,433,0.0
233,440,-0.9371
440,290,0.0
677,290,0.0
694,276,0.6804
455,372,-0.1669
455,372,-0.1669
523,463,0.2732
619,346,-0.7995
589,321,0.0
589,321,0.0
580,332,0.0
580,332,0.0
563,512,0.7034
407,386,0.6841
656,312,0.6597
648,337,0.765
654,318,0.0
628,252,0.0
656,312,0.6597
395,263,0.6588
637,346,0.0
637,346,0.4019
417,477,0.0
134,408,0.0
423,338,0.4926
656,312,0.69
162,434,0.0
131,400,0.4648
131,400,0.4648
584,518,0.0
636,388,0.0
664,316,0.0
459,463,-0.3769
482,463,0.0
569,306,0.3348
614,365,0.6103
683,284,-0.1511
559,404,0.0
99,244,0.8062
99,244,0.4019
569,306,0.0
654,318,-0.1511
558,400,0.0
654,318,0.0
654,320,0.0
523,463,0.0341
641,331,0.0
653,318,0.4199
667,316,0.0
666,309,0.0
434,465,0.4019
569,488,0.05
383,454,0.3612
106,209,0.5859
663,318,0.4019
640,330,0.7351
150,415,0.0
688,284,0.1531
523,463,0.7882
523,463,0.5622
80,434,0.0
80,434,0.0
686,295,-0.8838
654,320,0.9358
534,419,0.0
591,320,-0.1027
523,463,0.5389
155,414,-0.5826
435,253,-0.7964
568,490,-0.2732
204,371,0.0
99,244,0.0
301,334,0.8402
523,463,0.3182
563,512,0.0
592,359,0.0
590,276,0.0
420,427,0.4833
470,462,0.0
300,329,0.7351
471,469,-0.2244
590,276,0.0
590,276,0.0
407,386,0.5916
668,297,0.3802
383,461,0.0
523,463,0.1531
397,323,0.0
397,323,0.0
496,303,0.0
575,395,0.504
158,416,0.34
652,317,0.0
428,436,0.0
575,395,0.504
563,512,0.4019
80,434,0.0
80,434,0.0
556,501,0.8481
548,440,0.0
619,346,0.0
256,372,-0.3818
589,321,0.0
589,321,0.0
589,321,-0.5994
589,321,-0.5994
696,273,-0.5399
157,421,0.0
256,372,0.7425
428,436,0.0
625,326,-0.631
619,346,-0.4019
652,317,-0.1779
589,321,0.0
589,321,0.0
217,419,0.0
523,463,-0.7096
544,378,0.0
530,357,-0.6808
556,501,0.6705
660,308,0.0
159,413,0.0
544,378,0.5859
579,491,-0.0772
568,313,0.3291
157,421,0.0
654,320,0.3612
689,291,0.5007
301,334,-0.2732
335,372,-0.1027
335,372,-0.1027
556,394,0.6166
563,512,0.4019
655,244,0.0
619,346,0.4939
667,309,0.0
283,521,0.0
283,521,0.0
590,276,0.0
589,321,0.0
589,321,0.0
654,316,0.3182
186,386,0.0
687,293,0.4404
157,421,-0.3134
589,321,-0.9402
589,321,-0.9402
233,440,0.0
556,491,0.9112
397,323,0.6486
397,323,0.6486
568,490,0.3818
384,396,0.7297
103,362,0.128
651,313,-0.4263
669,315,-0.0511
419,346,0.0
283,521,0.6249
283,521,0.6249
654,318,0.6441
419,343,0.0
146,418,-0.4738
506,386,-0.6808
590,276,-0.6222
654,318,0.5209
590,276,-0.6222
585,387,0.2732
589,321,0.0
589,321,0.0
423,338,0.0
233,440,-0.1531
534,417,0.0
590,276,-0.6222
492,303,0.0
650,315,0.3595
299,327,0.296
568,488,-0.4939
654,318,0.0
325,419,0.4215
325,419,0.4215
544,378,0.4404
430,306,0.7835
654,318,0.0
423,338,0.3818
403,386,0.0
403,386,0.6808
438,251,0.0
556,501,0.34
103,210,0.0
510,462,0.3818
572,475,0.0
397,323,0.1779
397,323,0.1779
638,279,0.0
654,320,0.4404
687,290,0.0
537,295,-0.8625
408,473,0.296
551,290,0.6705
523,385,0.0
325,419,0.8091
325,419,0.8091
106,209,-0.3182
146,418,0.8338
660,310,0.0
660,310,0.0
651,313,0.6249
436,257,0.8227
531,424,-0.6467
538,343,0.0
331,444,0.0
146,418,0.5764
406,474,0.0
556,496,0.0
534,417,0.0
558,494,0.0
322,432,0.0
531,352,0.0
531,352,0.0
601,283,-0.4376
402,311,0.0
256,450,-0.9153
494,361,0.6444
494,361,0.6444
186,386,0.6124
460,304,0.0
402,311,0.0
405,382,0.6486
406,474,0.3724
423,338,0.0
186,386,0.0
152,411,-0.2847
373,471,0.3869
477,379,0.0
103,210,-0.5429
556,501,0.2302
108,353,0.6808
152,411,-0.3382
671,287,-0.6124
402,311,0.0
393,433,0.0
485,462,0.128
654,320,0.0
146,418,0.5106
551,291,0.8945
287,444,-0.7012
523,434,0.3182
256,450,0.3076
523,434,0.3182
184,384,-0.3818
146,418,-0.0821
157,421,-0.7219
108,353,0.0
485,462,0.0
402,311,0.0
601,283,0.6351
146,418,0.6705
105,362,0.4215
536,463,-0.296
583,523,-0.765
146,418,0.5267
103,210,0.0
523,434,0.8271
184,384,-0.5106
215,490,-0.7896
146,418,0.4019
391,426,0.0
108,353,0.4215
523,434,-0.6492
419,345,0.0
550,331,0.024
146,418,0.0
614,365,0.5267
146,418,0.25
419,345,0.0
590,276,-0.7201
551,291,0.0
108,367,-0.509
440,290,0.7348
108,369,0.4912
537,274,-0.5859
471,469,0.7003
146,418,0.3182
146,418,0.7469
146,418,0.5719
537,274,0.0
601,391,0.3182
652,317,0.6696
652,317,0.6696
402,311,0.0
619,344,0.0772
471,469,0.3818
100,352,0.6124
563,512,0.0
471,469,0.765
146,418,0.0173
146,418,0.0
382,466,0.296
108,367,0.0
419,345,0.0
537,358,0.0
402,311,0.0
584,520,0.0
103,362,-0.2263
419,345,0.0
655,320,-0.2263
146,418,-0.7739
103,210,0.0
146,418,0.4939
108,369,0.4912
616,344,0.8433
146,418,0.6983
103,210,-0.2579
158,416,0.7096
108,367,0.0
620,344,0.0
419,345,0.0
146,418,-0.4019
402,311,0.0
655,320,-0.2263
496,303,0.0
589,321,0.9287
589,321,0.9287
146,418,-0.6908
589,321,0.8395
589,321,0.8395
660,308,0.8118
434,254,0.4341
583,515,0.0
656,312,0.6597
383,454,0.0
656,312,0.6597
406,474,-0.128
656,312,0.6597
406,474,0.0
655,320,-0.628
663,310,-0.7627
103,210,0.5574
217,419,0.4404
419,345,0.0
654,318,0.6369
256,372,0.0
619,346,0.0
419,345,0.0
397,323,0.6705
397,323,0.6705
630,336,0.0
619,346,0.0
580,332,0.0
580,332,0.0
108,367,0.4215
561,423,0.0
641,331,-0.128
146,418,0.4404
652,317,0.2728
510,382,0.0
559,473,0.296
561,423,0.0
375,473,-0.7579
256,372,-0.7359
157,421,-0.4753
146,418,0.5229
198,221,0.0
654,320,0.0
583,321,0.7783
618,341,0.0
640,330,0.5399
561,423,0.0
561,423,0.0
108,367,0.0
551,295,0.1613
301,336,-0.4404
465,306,-0.3382
465,306,-0.3382
584,513,-0.128
373,479,0.0
373,479,0.0
561,423,0.0
217,419,-0.4404
589,321,0.0
589,321,0.0
471,469,0.0
106,209,0.4939
373,479,0.0
590,276,0.0
108,353,0.5994
172,275,-0.3885
561,423,0.0
104,358,0.0
421,343,0.0
523,463,0.8641
528,420,0.0
419,345,0.0
103,210,0.0
599,285,-0.9081
419,345,0.0
587,431,0.8832
652,321,0.0
654,318,0.0
395,435,0.5719
102,243,0.0
561,423,0.0
469,440,0.0
526,294,0.2023
654,318,-0.6597
585,507,0.6355
662,311,-0.4404
538,343,0.0
528,313,-0.296
80,434,0.0
80,434,0.0
162,208,0.0
654,318,0.3612
652,321,-0.4257
589,321,0.0
589,321,0.0
406,474,-0.2003
103,210,-0.5574
654,318,-0.296
162,434,-0.8481
578,398,0.0
582,522,0.0
108,353,0.5106
146,418,0.0
506,386,0.25
217,419,0.0
563,512,0.8636
589,321,0.0
589,321,0.0
283,521,0.3182
283,521,0.3182
496,303,0.0
108,353,0.5106
419,345,0.0
570,397,-0.1446
563,512,0.8636
99,244,-0.6715
569,488,0.0
103,210,0.0
496,303,0.3182
556,394,0.1027
146,418,0.0
132,377,0.0
617,344,0.0
663,310,-0.2942
541,333,0.0
432,253,-0.3612
584,519,-0.5577
469,400,-0.5563
561,423,0.0
563,512,0.8636
146,418,-0.3182
146,418,0.0
219,423,0.0
146,418,-0.25
550,331,-0.2263
146,418,-0.1027
146,418,-0.2263
628,252,0.0
550,331,0.0
625,276,-0.4767
583,523,0.0
459,463,0.5994
582,522,0.0
132,377,-0.3612
469,400,-0.0693
155,419,0.3296
104,206,0.5859
186,386,0.0
582,522,0.0
655,320,0.0
628,252,-0.7003
571,485,0.0
146,418,0.0
152,415,0.0516
582,522,0.5859
584,518,0.0
102,243,0.0
162,434,0.0
478,308,0.2732
563,512,0.8636
582,523,-0.296
652,321,0.8818
574,400,0.7118
132,377,0.0
594,272,-0.128
219,423,0.0
582,522,0.0
108,353,-0.2263
582,523,0.0
432,253,0.0
641,330,-0.4723
574,400,0.0
108,353,-0.5423
582,522,0.4588
420,427,-0.34
640,330,0.7184
637,346,0.7896
150,416,0.0
585,507,0.539
667,306,0.0
667,306,0.0
432,253,0.6792
184,384,0.0147
648,322,0.4888
224,319,0.0
563,512,0.8636
146,418,-0.825
153,414,0.0
584,519,0.0
579,394,0.7906
194,290,0.0
667,306,-0.7978
667,306,-0.7978
528,313,-0.3612
407,386,0.7506
559,404,0.0
654,320,0.0
294,494,0.0
619,346,0.0
80,434,0.5859
80,434,0.5859
563,480,0.0
574,400,0.0
373,479,0.2732
373,479,0.2732
582,522,-0.296
419,346,0.4019
563,480,0.0
654,318,0.6988
589,321,-0.2924
589,321,-0.2924
283,521,0.6739
283,521,0.6739
532,294,-0.7778
589,321,0.0
589,321,0.0
617,344,0.4738
544,378,0.0
574,400,0.0
496,303,-0.4084
589,321,-0.6597
589,321,-0.6597
654,318,0.4939
217,419,-0.9252
155,419,0.0
589,321,0.2244
589,321,0.2244
496,303,-0.2263
582,522,0.0
146,418,0.0
589,321,-0.6908
589,321,-0.6908
654,320,0.0
563,512,0.7034
146,418,0.4404
589,321,-0.6908
589,321,-0.6908
654,320,0.0
455,372,0.4939
455,372,0.4939
654,318,0.0
544,378,0.7256
544,378,0.0
534,419,0.0772
654,320,0.0
496,303,0.34
223,423,0.5994
617,344,0.5719
654,318,-0.3818
557,503,-0.4215
556,496,0.0
419,345,0.0
544,378,0.0
689,293,-0.5719
686,293,-0.2263
544,378,-0.672
419,345,0.0
686,293,0.0
619,346,0.0
419,345,0.0
544,378,0.0
151,413,0.0
496,303,-0.3182
617,344,0.743
80,434,-0.3239
80,434,-0.3239
544,378,0.516
622,338,0.7156
585,509,0.2023
629,376,0.0
101,249,0.4514
654,318,0.0
387,364,-0.3164
108,353,0.0
544,378,0.5859
550,331,0.5502
589,321,0.6486
589,321,0.6486
559,473,0.4588
103,362,0.7717
657,319,0.0
544,378,0.0
454,465,0.296
654,320,-0.6679
479,463,0.0
600,390,0.0
108,369,0.0
652,332,0.6369
531,352,0.0
531,352,0.0
589,321,0.4019
589,321,0.4019
451,291,0.0
544,378,0.3011
655,244,-0.0772
624,264,0.4019
469,400,0.0
592,359,0.128
373,479,-0.5423
373,479,-0.5423
146,418,-0.6239
619,346,0.1531
423,380,0.1531
654,320,-0.7345
616,344,0.3182
619,346,0.0
420,427,0.4404
146,418,-0.0989
654,320,0.0
556,394,-0.3612
559,473,0.5267
496,303,0.0
522,354,0.0
654,320,0.0
566,487,0.8118
548,440,0.0
583,519,0.0
496,303,0.7089
655,244,0.0
124,398,0.4184
100,353,0.0
406,474,0.0
686,293,0.7178
537,417,0.4404
619,346,0.1157
162,440,0.0
124,398,0.4184
397,437,0.0
233,444,-0.2732
393,433,0.0
132,377,-0.3252
390,433,0.1779
393,433,0.0
80,434,-0.2732
80,434,-0.2732
548,440,-0.4939
651,315,0.0
146,418,0.2294
651,315,0.0
651,315,0.0
651,315,0.0
589,321,0.0
589,321,0.0
651,315,0.0
655,317,-0.4404
651,315,0.0
651,315,0.0
651,315,0.0
589,321,0.0
589,321,0.0
651,315,0.0
544,378,0.0516
496,303,-0.2263
651,315,0.0
654,318,0.6114
651,315,0.0
157,421,-0.5848
100,353,-0.5267
373,479,0.8957
373,479,0.8957
556,495,0.0
654,318,-0.6093
651,315,0.0
651,315,0.0
651,315,0.0
428,436,-0.8192
147,409,0.0
157,421,-0.5848
301,334,0.0
555,496,0.296
556,369,0.6369
496,303,-0.2263
146,418,-0.836
146,418,-0.296
146,418,0.3182
655,320,-0.6486
565,421,0.0793
655,317,0.4019
654,318,-0.25
109,363,-0.6486
218,421,0.0
469,400,0.0
494,361,0.0
494,361,0.0
584,515,0.0
548,440,0.0
222,318,0.5994
554,494,-0.0258
173,418,-0.4779
554,494,0.0
684,302,-0.4019
582,524,-0.3818
222,318,0.3182
638,328,-0.6486
544,378,0.4215
104,206,0.0
512,461,0.2714
80,434,0.5719
80,434,0.5719
584,515,0.0
654,318,0.6114
498,297,0.0
146,418,0.6114
556,495,0.0
533,342,-0.4215
531,352,0.2869
531,352,0.2869
496,303,0.0
652,321,-0.6103
544,378,0.0
617,344,0.0
537,339,-0.2732
637,346,0.3382
468,303,0.0
423,380,0.0
580,332,-0.25
580,332,-0.25
568,306,0.6808
496,312,-0.6486
590,276,0.0
469,350,-0.25
496,312,0.2893
419,345,0.0
455,372,0.0
455,372,0.0
654,318,-0.3182
654,318,0.3818
671,314,-0.5719
654,318,0.4753
146,418,0.296
496,303,0.0
471,400,0.807
544,378,0.8256
654,320,0.0
406,474,0.0
103,210,0.6597
654,320,0.8519
549,290,-0.3182
186,387,0.2732
146,418,0.4767
654,318,-0.128
533,342,-0.4404
654,320,0.0
496,303,0.0
104,360,0.6486
455,372,0.1695
455,372,0.1695
544,378,0.0
637,346,0.4215
152,413,0.0
146,418,-0.6633
496,303,0.0
523,463,0.3818
146,418,0.3612
496,303,0.0
535,343,-0.34
556,495,-0.8087
146,418,-0.6874
400,461,0.5719
426,482,-0.9227
688,284,0.0
579,276,0.0
146,418,-0.6874
688,293,0.0
585,432,0.0
99,244,-0.6705
80,434,-0.6633
80,434,-0.6633
354,435,-0.855
523,463,0.4019
660,310,0.0
660,310,0.0
405,310,0.0
105,362,0.7622
556,495,0.0
146,418,-0.7944
390,365,0.0
655,317,0.0
162,434,0.886
528,313,0.508
589,321,0.0
589,321,0.0
99,244,0.0
109,363,-0.5574
400,461,0.0
654,318,0.0
537,415,0.0
146,418,0.0
569,488,0.0
654,318,0.0
669,303,0.0
580,332,0.0
580,332,0.0
146,418,-0.4939
146,418,-0.5994
151,413,0.0
294,494,0.0
151,413,0.0
405,382,0.0
103,362,0.0
507,422,-0.616
556,495,0.0
397,429,-0.1779
146,418,-0.4215
146,418,0.0
184,384,0.0
496,303,0.0772
521,294,0.4939
146,418,0.5719
146,418,0.6808
523,463,0.0
146,418,0.5719
105,362,-0.5267
556,495,-0.9255
655,316,0.5023
164,427,0.504
105,362,-0.165
157,420,0.6597
225,324,-0.128
105,362,-0.4939
496,303,0.0
617,344,0.7269
556,495,0.0
78,298,-0.1027
654,318,0.1381
146,418,0.416
617,346,-0.7351
496,281,-0.7003
643,327,-0.0516
589,321,-0.6135
589,321,-0.6135
303,347,-0.1511
468,303,0.0
459,463,0.7184
146,418,0.6908
233,440,0.0
105,362,-0.6124
325,419,0.0
325,419,0.0
655,323,0.128
548,440,0.2023
103,362,0.5719
219,423,0.4404
157,420,0.8442
555,406,0.8007
393,433,0.0
146,418,-0.5106
103,362,0.0936
583,523,0.0
105,362,-0.296
80,434,0.0
80,434,0.0
580,332,-0.6808
580,332,-0.6808
516,287,0.4939
390,426,0.0
436,255,0.0
659,319,-0.3182
654,318,-0.8126
204,371,0.4404
656,315,0.0
523,463,0.615
590,276,-0.1531
654,320,0.0
688,284,-0.6408
580,332,-0.25
580,332,-0.25
585,522,-0.5106
105,362,0.2023
159,413,0.3612
390,426,0.0
655,244,0.0
105,362,0.1695
103,362,0.7269
655,244,0.0
584,520,0.4374
390,426,0.0
583,508,0.0
496,303,0.0
221,321,0.743
146,418,0.0
393,433,0.0
406,474,0.0
159,413,0.6249
393,433,0.0
393,433,0.0
589,321,0.128
589,321,0.128
654,318,-0.25
146,418,-0.0788
698,266,0.0294
146,412,0.0
654,318,0.0
617,344,0.8126
698,266,0.5505
146,418,0.4588
303,347,-0.34
537,417,-0.0444
477,379,0.0
654,318,0.7096
689,290,-0.5106
434,252,0.0
313,328,-0.8316
313,328,-0.8316
313,328,-0.8316
313,328,-0.8316
590,276,0.0
658,314,-0.4019
658,314,-0.4019
138,382,0.7579
589,321,0.0
589,321,0.0
502,254,0.4215
336,421,0.5859
494,361,-0.8941
494,361,-0.8941
590,276,0.6369
373,479,0.0
373,479,0.0
375,406,0.5719
375,406,0.5719
686,295,0.4404
610,317,-0.296
102,243,0.0
554,495,0.3919
373,479,0.0
373,479,0.0
624,264,-0.4956
655,320,0.0516
80,434,0.0
80,434,0.0
653,327,-0.3071
498,298,0.0
523,463,-0.7952
554,495,0.0772
223,423,0.0
496,303,0.3818
256,372,-0.3818
103,210,-0.7269
103,210,-0.7269
146,418,0.34
100,352,0.0
658,314,-0.5994
658,314,-0.5994
170,417,-0.0258
432,253,-0.3612
432,253,-0.69
146,418,0.1531
220,417,0.6486
146,412,0.0
654,318,0.0
151,411,0.0
523,463,0.4545
390,433,0.2732
543,295,-0.657
103,362,0.0
652,316,-0.1027
103,362,0.0
654,318,0.0
589,321,0.917
589,321,0.917
548,440,0.0
589,321,-0.4184
589,321,-0.4184
654,318,0.0
658,319,-0.128
660,310,0.5913
660,310,0.5913
654,318,0.0
654,318,0.0
510,462,0.4404
554,293,0.6908
523,463,-0.636
379,516,-0.7412
654,318,0.0
103,210,0.0
651,313,0.0
580,332,-0.7691
580,332,-0.7691
150,416,0.0
387,433,0.4588
313,328,0.0
313,328,0.0
313,328,0.0
313,328,0.0
397,323,-0.3182
397,323,-0.3182
550,331,0.7717
393,433,0.0
393,433,0.0
393,433,0.0
95,267,-0.2263
682,302,0.0
102,243,0.0
590,276,-0.3382
393,433,0.0
149,414,0.0
80,434,0.0
80,434,0.0
659,318,0.0
95,267,0.0
426,482,0.2681
531,423,-0.1759
304,336,-0.0516
128,357,0.3098
654,318,0.0
303,347,-0.1511
534,413,0.765
523,463,-0.8611
551,293,0.0
106,201,-0.6714
496,303,-0.6124
283,521,-0.7184
283,521,-0.7184
619,346,0.0
80,434,0.4767
80,434,0.4767
116,361,-0.4588
153,417,-0.1511
689,303,0.0
146,418,-0.1154
108,369,0.0
105,360,0.4215
652,321,-0.1531
80,434,0.0
80,434,0.0
654,318,-0.1779
387,433,0.3182
223,423,0.6486
559,473,0.1926
162,434,0.0
313,236,0.4199
313,236,0.4199
654,318,-0.2263
410,471,0.6027
406,474,0.0
105,205,0.0
95,267,-0.4019
225,324,0.0
554,288,0.0
650,321,0.5994
152,415,0.5563
654,318,0.0
654,318,0.5106
648,325,0.3612
537,417,-0.5707
496,305,0.4754
663,310,-0.8733
657,313,-0.4215
578,294,0.0
624,336,-0.7329
548,440,0.4588
686,289,0.3595
219,423,0.3612
496,303,-0.4215
548,440,-0.0083
401,309,0.4767
406,474,0.0
658,319,0.0
556,496,0.0
590,276,0.2228
654,318,0.0
593,272,0.0
589,321,0.7096
589,321,0.7096
494,361,-0.5106
494,361,-0.5106
399,429,0.0
497,300,0.0602
565,512,-0.3182
490,466,0.8143
574,400,-0.5267
654,318,0.0
331,444,-0.296
589,321,0.7579
589,321,0.7579
282,397,0.0
589,321,0.0
589,321,0.0
548,440,0.0
402,311,0.0
132,377,0.0
103,243,0.5848
103,362,0.0
151,413,0.0
158,416,-0.4939
654,318,-0.7825
655,244,0.0
496,303,0.0
642,330,0.0
95,267,-0.876
496,303,0.0
91,200,-0.7184
453,464,0.2732
556,495,0.0
574,400,0.4939
93,194,-0.1511
660,310,0.3182
660,310,0.3182
556,369,0.0
589,321,-0.5707
589,321,-0.5707
95,267,0.0
654,318,0.0
103,362,0.0
584,522,0.0
536,463,0.0
583,523,-0.0284
454,465,0.8164
654,318,-0.4052
435,253,0.0
281,403,-0.5423
382,466,0.7003
551,291,-0.2454
654,318,0.0
157,421,0.0
551,291,-0.175
562,480,0.0
652,321,0.0
424,243,0.0
496,303,-0.4588
628,252,0.3182
103,362,0.4215
102,243,0.0
426,482,0.0
652,321,0.0
419,345,0.0
556,369,0.0
663,310,0.4926
654,318,0.2732
134,408,0.0
134,408,0.0
592,359,0.4404
616,238,-0.4466
551,291,0.1007
568,231,0.4588
617,344,0.0
657,294,-0.5423
652,321,-0.6249
146,418,0.8847
654,314,0.0
496,303,0.0
651,316,0.7672
514,334,0.5106
103,362,-0.1779
652,321,-0.4588
577,312,-0.1511
162,434,0.0
580,332,0.0
580,332,0.0
501,337,0.8161
103,362,0.0
589,321,0.3289
589,321,0.3289
354,524,0.0
651,316,-0.128
382,466,0.4404
426,482,0.0
583,326,0.6369
401,309,0.0
303,347,0.7303
685,290,0.5983
406,474,0.0
556,495,0.0516
514,334,0.0
